name,district,members,population,house_dist,senate_district,congressional_district,area,geojson
Cedar Rapids 18,CR18,1,1967.00000000000,70.00000000000,35,1,1.41142100000,"{""type"":""Polygon"",""coordinates"":[[[-91.7078970000464,42.0050739999653],[-91.7059660000307,42.0076960003703],[-91.7055250003783,42.0087129996054],[-91.705078999596,42.0111240001726],[-91.7027969995817,42.0109540004269],[-91.7019100000463,42.0105220002902],[-91.7001050004453,42.0101939995536],[-91.6981510002683,42.0093229998567],[-91.6927019998972,42.0059200003079],[-91.6900930000917,42.0038189996473],[-91.6901099999764,42.003551999925],[-91.6892400003256,42.0028509999738],[-91.6885950002589,42.0014870000252],[-91.6814990003784,41.9952100001416],[-91.6810359997115,41.9938519995703],[-91.6795369998325,41.9915199999482],[-91.6748270002657,41.9880069998234],[-91.6749270003806,41.9863990003138],[-91.6746039998745,41.9857170003394],[-91.6745209996442,41.9841039997],[-91.6740250001535,41.9832819995648],[-91.673969000269,41.982857999797],[-91.6764179998906,41.9826480000054],[-91.6779830001152,41.9821319995923],[-91.6795800000168,41.9810550002882],[-91.680240999922,41.9800220003152],[-91.6805729999438,41.9789939996735],[-91.6819840002613,41.9789959997657],[-91.682154000007,41.9890110002576],[-91.6992800001717,41.9890989998191],[-91.6993790002405,41.9999429998697],[-91.706678999636,42.000014000446],[-91.7067639999585,42.0048110004275],[-91.7078970000464,42.0050739999653]]]}"
Cedar Rapids 31,CR31,1,2948.00000000000,70.00000000000,35,1,1.66107300000,"{""type"":""Polygon"",""coordinates"":[[[-91.7442039998146,41.9784729999292],[-91.7442039998146,41.9763399995915],[-91.7442910002293,41.9758070001931],[-91.7447129999049,41.9750799999422],[-91.7447610003198,41.973396999672],[-91.7457750003159,41.9733819998796],[-91.745788000016,41.9709680000733],[-91.7460660002455,41.9703120003987],[-91.7464980003822,41.9698050004006],[-91.7481839998915,41.9708140001661],[-91.7492050002105,41.9712250002337],[-91.754963000442,41.971330999726],[-91.7550340001189,41.9640650000998],[-91.7597910000545,41.9641100003764],[-91.7599559995696,41.9693229997568],[-91.7619909998846,41.9693170003794],[-91.7620580002763,41.9641339996845],[-91.764049000361,41.9641509995691],[-91.7641030001532,41.964837999774],[-91.7654589997329,41.9647530003509],[-91.765316000333,41.971247000349],[-91.7745360001362,41.9713329998182],[-91.7745360001362,41.9738990003387],[-91.7724340003287,41.9738990003387],[-91.7712200001027,41.9734999999252],[-91.7668239997276,41.9733910002946],[-91.7668489999812,41.9753560000795],[-91.7649660003805,41.975380000287],[-91.7650899998035,41.978551999975],[-91.7745479997902,41.9786289999286],[-91.7745069996981,41.9853529997413],[-91.7730180002803,41.9853529997413],[-91.7730180002803,41.9861739998304],[-91.7745039995598,41.9861739998304],[-91.7745210003437,42.008737999859],[-91.7698109998776,42.008717999836],[-91.7699459998079,42.0039739996006],[-91.7616270001857,42.0038799997623],[-91.7606110000974,42.0008399998663],[-91.7587970000814,41.9985919996212],[-91.759603000378,41.9978060002469],[-91.7596380001934,41.9970309995811],[-91.7651600003336,41.9970309995811],[-91.7651249996189,42.0005570003055],[-91.770076000407,42.0005780003746],[-91.7699459998079,41.9821519996153],[-91.7550259997499,41.9820630000076],[-91.7550200003726,41.9785990003438],[-91.7502279997223,41.9785370001826],[-91.750265999676,41.9759050002157],[-91.7479610003997,41.9759020000774],[-91.7479709999615,41.9773949996796],[-91.7473300000793,41.9773949996796],[-91.7473300000793,41.9785059996523],[-91.7442039998146,41.9784729999292]]]}"
Cedar Rapids 32,CR32,1,3363.00000000000,70.00000000000,35,1,0.46051100000,"{""type"":""Polygon"",""coordinates"":[[[-91.7464980003822,41.9698050004006],[-91.7445650002744,41.9689759999426],[-91.7434629998174,41.9687850001278],[-91.7362980003523,41.9686670000822],[-91.7357009998012,41.9683780002447],[-91.7348859999888,41.9672339996495],[-91.7343109995529,41.9669269998813],[-91.7305860004434,41.9667550000434],[-91.7306129998899,41.9637600004239],[-91.7550340001189,41.9640650000998],[-91.754963000442,41.971330999726],[-91.7492050002105,41.9712250002337],[-91.7481839998915,41.9708140001661],[-91.7464980003822,41.9698050004006]]]}"
College,COLLEGE,1,641.00000000000,69.00000000000,35,1,12.59815900000,"{""type"":""Polygon"",""coordinates"":[[[-91.5978950003538,41.860726000105],[-91.6323449999217,41.8611370001726],[-91.6365470003436,41.8613009996416],[-91.6692389997799,41.8615809999633],[-91.6696160000782,41.864029999585],[-91.6702679995684,41.8652029997188],[-91.6685500003821,41.8652110000878],[-91.6681190002915,41.8663509995991],[-91.6673980003173,41.8663610000603],[-91.667486999925,41.8692690001644],[-91.6679759999923,41.8692619998416],[-91.6690750003108,41.8706499999977],[-91.669331999572,41.8717129995554],[-91.6698059998469,41.8761380003686],[-91.6701979999376,41.8850070001731],[-91.6698639998236,41.886514000421],[-91.66648300039,41.8865450000519],[-91.6663509996988,41.8906149997826],[-91.6564239996677,41.8905199998982],[-91.6565439998056,41.8977010001012],[-91.6496179996708,41.8976559998247],[-91.6496320003164,41.9012930002719],[-91.6513250001485,41.9013419998336],[-91.6524519999597,41.9026849997131],[-91.6524760001671,41.9049659996813],[-91.637189000272,41.9047329997283],[-91.63719999988,41.9155880002862],[-91.6324769997136,41.9155480002402],[-91.6324179996908,41.912326000045],[-91.62012200013,41.9119879997465],[-91.6260490000611,41.9180610001152],[-91.6272570000104,41.9199310000158],[-91.6306479999051,41.9198899999237],[-91.6316500002472,41.9231140002111],[-91.6320689997843,41.9262209995996],[-91.5988660001656,41.9256999998553],[-91.5990000000498,41.9169520002348],[-91.5987710002813,41.9043399995915],[-91.5979750004458,41.8864389996603],[-91.5981070002377,41.8861879997766],[-91.5982610001449,41.8864459999831],[-91.5997499995627,41.8861990002838],[-91.5999649995849,41.8855629997328],[-91.6016449997168,41.8855269998713],[-91.6017019996474,41.8832779995802],[-91.6001009995613,41.8831299999497],[-91.6001710000914,41.8800200004229],[-91.5981300003991,41.879972000008],[-91.5978950003538,41.860726000105]]]}"
Fairfax,FAIRFAX,1,1478.00000000000,69.00000000000,35,1,31.83657300000,"{""type"":""Polygon"",""coordinates"":[[[-91.8332889998873,41.9493729997643],[-91.7941829996456,41.9495780002247],[-91.760668000028,41.9493670003869],[-91.7605130000748,41.9423050002757],[-91.7639579997617,41.9423159998836],[-91.764142000153,41.9383450002218],[-91.7575930003165,41.9381589997382],[-91.7572360000412,41.9383090003602],[-91.75722599958,41.9419520001848],[-91.7555010000709,41.9419399996315],[-91.755400999956,41.9406529996364],[-91.7559720002075,41.9393709998719],[-91.755976000392,41.9390120004036],[-91.7478760000772,41.9424679996986],[-91.7477349998702,41.9422969999068],[-91.7471109998726,41.9425449996522],[-91.7472439997107,41.9422599999992],[-91.7470230003111,41.9422119995843],[-91.7469889996425,41.9419910001847],[-91.7405240000824,41.9419910001847],[-91.7405549997133,41.9438939998084],[-91.7414070003326,41.9437830000855],[-91.7423600002137,41.9440259996003],[-91.7429480003498,41.9445339996445],[-91.746031999577,41.9461800000072],[-91.7460139996462,41.9470380000039],[-91.7449310000654,41.94666499989],[-91.743873999885,41.9465079998445],[-91.7385129999748,41.9467239999128],[-91.7367699996356,41.9472350000954],[-91.7335480003398,41.9486099996519],[-91.7335480003398,41.9492680003181],[-91.7307289998433,41.9494250003636],[-91.7305699997056,41.9487699998358],[-91.7305810002129,41.9456059996173],[-91.7257939997931,41.9456479997556],[-91.7258200000928,41.9414810000483],[-91.7312539997721,41.9429809999733],[-91.7317989997239,41.9421389998151],[-91.7352430002641,41.9421389998151],[-91.7352159999183,41.9408850004426],[-91.7405060001516,41.9408879996816],[-91.7404650000595,41.9383139996915],[-91.7434150003019,41.9383080003141],[-91.7433590004174,41.9310360004113],[-91.735101000011,41.931036999558],[-91.7352190000566,41.9383260002449],[-91.7305499996826,41.9383480003601],[-91.7305820002589,41.9420310002307],[-91.7203889996525,41.9387869999203],[-91.7204729999289,41.938307000268],[-91.7256710004162,41.9383359998067],[-91.7256470002088,41.9322450004066],[-91.7244560001441,41.9303789997912],[-91.7239320002615,41.9301049997461],[-91.720250000437,41.9312640001336],[-91.7157410002468,41.9324469998293],[-91.7156460003625,41.9274319996872],[-91.7166360001511,41.9274769999637],[-91.7177049999856,41.9272039999648],[-91.7253029996336,41.9273339996645],[-91.7252659997259,41.9234230000716],[-91.7288529996661,41.9234539997025],[-91.7302660000757,41.922241000422],[-91.7302310002603,41.9202040000147],[-91.7294740004246,41.9199970003614],[-91.7155139996712,41.9202809999683],[-91.7152490000412,41.9057360001165],[-91.7348239998276,41.9056420002782],[-91.7345119998288,41.8911029998038],[-91.7491539996572,41.8910350002652],[-91.7490650000495,41.8874220000254],[-91.7588620003809,41.8873999999103],[-91.7587800001967,41.8837620003162],[-91.7440530000458,41.8837709998319],[-91.7440020003918,41.8802470000991],[-91.7342510003832,41.8803650001448],[-91.7341910003142,41.8765800000671],[-91.7293799996871,41.8765810001132],[-91.7293930002866,41.8801950003991],[-91.7088360001811,41.8803019999375],[-91.7088360001811,41.8765800000671],[-91.7049629996426,41.8765319996522],[-91.7049219995505,41.8688089996358],[-91.6948120000736,41.8687569999358],[-91.6948740002348,41.8728770001736],[-91.6900499999074,41.8728309998509],[-91.6900940001378,41.8839150001773],[-91.6856860001087,41.8839140001311],[-91.6856490002011,41.8799350001003],[-91.6810880003108,41.8798970001466],[-91.6810880003108,41.8772559997648],[-91.6783629996526,41.8771870001801],[-91.6783829996755,41.8769199995585],[-91.6758550000081,41.8768800004119],[-91.6758519998697,41.8762209996996],[-91.6708739996352,41.8761560002993],[-91.6707179996358,41.8753419996337],[-91.6711160000032,41.8750899997039],[-91.6715749995864,41.8752269997264],[-91.67218699993,41.8751590001879],[-91.6729209996043,41.8748149996127],[-91.6744819996444,41.8749519996352],[-91.6758390001696,41.8746279999824],[-91.6757990001236,41.8687899996589],[-91.68496099995,41.8688899997738],[-91.6850149997423,41.8654179997411],[-91.675630000424,41.865304999926],[-91.6754169995947,41.861689999594],[-91.689985999654,41.8620910000997],[-91.6947520000047,41.8618879997316],[-91.7145179996058,41.8620350002153],[-91.8313789999407,41.861850999824],[-91.8318279999621,41.8967050000359],[-91.8332889998873,41.9493729997643]],[[-91.7931430002491,41.9274179999409],[-91.7907220001201,41.9274359998716],[-91.7906870003047,41.9264250000139],[-91.793142000203,41.9263799997374],[-91.7931410001569,41.9256189997172],[-91.7888009996663,41.9256189997172],[-91.7888920002654,41.9238360002314],[-91.7936199997631,41.9238130000701],[-91.7934750002709,41.9198790003158],[-91.7888140002657,41.9202169997149],[-91.7887380003583,41.9200039997849],[-91.7886790003354,41.9128910000198],[-91.7921320003913,41.9128730000891],[-91.7921720004373,41.9106079999594],[-91.7902429996146,41.9116680002782],[-91.7865419998133,41.9129589995583],[-91.7836579999166,41.9129170003195],[-91.7834710002863,41.9056099997019],[-91.7777410004467,41.9056230003014],[-91.7778370003771,41.9100450000769],[-91.7767099996666,41.9106029997288],[-91.776278999576,41.9111489997267],[-91.7763750004058,41.9113780003946],[-91.775536000386,41.9120269997464],[-91.7752020002719,41.9129300000196],[-91.7739700001152,41.9129279999274],[-91.7740019997923,41.9142210001992],[-91.7639349996004,41.9142879996916],[-91.7639009998312,41.9204050002907],[-91.7735349998402,41.9204939998983],[-91.7734959998403,41.9208090000355],[-91.7647680002428,41.9207540001971],[-91.7656199999629,41.9212960000106],[-91.7669090000501,41.9218700004004],[-91.7677740003697,41.9220749999615],[-91.7686310003203,41.9225429999597],[-91.7693819998792,41.9224510002136],[-91.769642000178,41.9222790003757],[-91.7695899995787,41.9221529999612],[-91.7741779998147,41.9222879998915],[-91.7743369999524,41.9269469998044],[-91.7734080002788,41.9269940001731],[-91.7733969997716,41.9274850003326],[-91.7595119997788,41.9273830001255],[-91.7595109997327,41.9310930003418],[-91.7548580000965,41.9312199999032],[-91.75509600028,41.9382029999687],[-91.7551580004412,41.938347000314],[-91.7561569997456,41.9384770000137],[-91.7600140004456,41.936940000181],[-91.7606540002818,41.9365150003671],[-91.7702369997376,41.9323980002677],[-91.7701690001991,41.9348690000045],[-91.7745659997209,41.9348059997972],[-91.7744440003901,41.931086000019],[-91.7842920003754,41.9310550003881],[-91.7842949996144,41.9288229999816],[-91.7866530004355,41.9288700003504],[-91.786669000274,41.9282090004452],[-91.7861200001378,41.9282230001915],[-91.7861210001839,41.9274640002636],[-91.7871839997417,41.927459000033],[-91.7871790004104,41.9280209998694],[-91.787915000177,41.9279639999388],[-91.7879310000155,41.9287809998434],[-91.7931260003645,41.9288090002353],[-91.7931430002491,41.9274179999409]]]}"
Fairfax City,FAIRFAXCITY,1,2123.00000000000,69.00000000000,35,1,1.95053600000,"{""type"":""Polygon"",""coordinates"":[[[-91.7931430002491,41.9274179999409],[-91.7931260003645,41.9288090002353],[-91.7879310000155,41.9287809998434],[-91.787915000177,41.9279639999388],[-91.7871790004104,41.9280209998694],[-91.7871839997417,41.927459000033],[-91.7861210001839,41.9274640002636],[-91.7861200001378,41.9282230001915],[-91.786669000274,41.9282090004452],[-91.7866530004355,41.9288700003504],[-91.7842949996144,41.9288229999816],[-91.7842920003754,41.9310550003881],[-91.7744440003901,41.931086000019],[-91.7745659997209,41.9348059997972],[-91.7701690001991,41.9348690000045],[-91.7702369997376,41.9323980002677],[-91.7606540002818,41.9365150003671],[-91.7600140004456,41.936940000181],[-91.7561569997456,41.9384770000137],[-91.7551580004412,41.938347000314],[-91.75509600028,41.9382029999687],[-91.7548580000965,41.9312199999032],[-91.7595109997327,41.9310930003418],[-91.7595119997788,41.9273830001255],[-91.7733969997716,41.9274850003326],[-91.7734080002788,41.9269940001731],[-91.7743369999524,41.9269469998044],[-91.7741779998147,41.9222879998915],[-91.7695899995787,41.9221529999612],[-91.769642000178,41.9222790003757],[-91.7693819998792,41.9224510002136],[-91.7686310003203,41.9225429999597],[-91.7677740003697,41.9220749999615],[-91.7669090000501,41.9218700004004],[-91.7656199999629,41.9212960000106],[-91.7647680002428,41.9207540001971],[-91.7734959998403,41.9208090000355],[-91.7735349998402,41.9204939998983],[-91.7639009998312,41.9204050002907],[-91.7639349996004,41.9142879996916],[-91.7740019997923,41.9142210001992],[-91.7739700001152,41.9129279999274],[-91.7752020002719,41.9129300000196],[-91.775536000386,41.9120269997464],[-91.7763750004058,41.9113780003946],[-91.776278999576,41.9111489997267],[-91.7767099996666,41.9106029997288],[-91.7778370003771,41.9100450000769],[-91.7777410004467,41.9056230003014],[-91.7834710002863,41.9056099997019],[-91.7836579999166,41.9129170003195],[-91.7865419998133,41.9129589995583],[-91.7902429996146,41.9116680002782],[-91.7921720004373,41.9106079999594],[-91.7921320003913,41.9128730000891],[-91.7886790003354,41.9128910000198],[-91.7887380003583,41.9200039997849],[-91.7888140002657,41.9202169997149],[-91.7934750002709,41.9198790003158],[-91.7936199997631,41.9238130000701],[-91.7888920002654,41.9238360002314],[-91.7888009996663,41.9256189997172],[-91.7931410001569,41.9256189997172],[-91.793142000203,41.9263799997374],[-91.7906870003047,41.9264250000139],[-91.7907220001201,41.9274359998716],[-91.7931430002491,41.9274179999409]]]}"
Cedar Rapids 33,CR33,1,3451.00000000000,69.00000000000,35,1,0.96239100000,"{""type"":""Polygon"",""coordinates"":[[[-91.6965890001821,41.9708449997971],[-91.6894469999789,41.9707780003046],[-91.6870599996191,41.9716279999324],[-91.6865070001978,41.9707829996359],[-91.6832019997723,41.9707479998205],[-91.6823819997293,41.9732869999952],[-91.679491999556,41.9743369998528],[-91.6771209999341,41.9706139999363],[-91.6771729996341,41.9560799996924],[-91.6937670004465,41.9562759997378],[-91.6930089996654,41.9588129998202],[-91.6925609996902,41.9597610003701],[-91.6913840002712,41.9613200003179],[-91.6903989998139,41.9621160001535],[-91.6960719997228,41.9623560004292],[-91.6960309996308,41.969860000239],[-91.6961040002992,41.9701239998229],[-91.6965900002282,41.9705689996597],[-91.6965890001821,41.9708449997971]]]}"
Cedar Rapids 38,CR38,1,3090.00000000000,69.00000000000,35,1,2.36591100000,"{""type"":""Polygon"",""coordinates"":[[[-91.6771729996341,41.9560799996924],[-91.6649930000268,41.9559370002925],[-91.6649740000499,41.9522720003527],[-91.6672970001563,41.9522949996147],[-91.6672240003871,41.9474300000946],[-91.6668179996508,41.9450599996194],[-91.6667130002047,41.9411589995883],[-91.7046240001973,41.9354800003019],[-91.7158439996007,41.938378999991],[-91.716036000361,41.9456689998246],[-91.6966239999974,41.9455560000096],[-91.694279999822,41.9454020001024],[-91.6940950002839,41.9469719996582],[-91.6947649997048,41.9513770004484],[-91.6947709999815,41.9522700002605],[-91.6937670004465,41.9562759997378],[-91.6771729996341,41.9560799996924]]]}"
Cedar Rapids 39,CR39,1,3066.00000000000,69.00000000000,35,1,1.37812100000,"{""type"":""Polygon"",""coordinates"":[[[-91.6960719997228,41.9623560004292],[-91.6903989998139,41.9621160001535],[-91.6917639998086,41.9609029999737],[-91.6927149995974,41.9594599999792],[-91.6945669995672,41.9534620003712],[-91.6947790003504,41.9517210001242],[-91.6940950002839,41.9469719996582],[-91.694279999822,41.9454020001024],[-91.6966239999974,41.9455560000096],[-91.716036000361,41.9456689998246],[-91.7162110003372,41.9541840003915],[-91.7161150004068,41.955061000365],[-91.7164309996907,41.9583979995682],[-91.7161059999918,41.960491999906],[-91.7160690000841,41.9635279996177],[-91.6960719997228,41.9623560004292]]]}"
Cedar Rapids 40,CR40,1,2977.00000000000,69.00000000000,35,1,2.30026400000,"{""type"":""Polygon"",""coordinates"":[[[-91.7404680001979,41.946644999867],[-91.7405709995518,41.9469309995661],[-91.7403940003827,41.9638970004464],[-91.7160690000841,41.9635279996177],[-91.7161059999918,41.960491999906],[-91.7164279995524,41.9578280002622],[-91.7161150004068,41.955061000365],[-91.7162110003372,41.9541840003915],[-91.7157410002468,41.9324469998293],[-91.720250000437,41.9312640001336],[-91.7239320002615,41.9301049997461],[-91.7244560001441,41.9303789997912],[-91.7256470002088,41.9322450004066],[-91.7256710004162,41.9383359998067],[-91.7204729999289,41.938307000268],[-91.7203889996525,41.9387869999203],[-91.7305820002589,41.9420310002307],[-91.7305499996826,41.9383480003601],[-91.7352190000566,41.9383260002449],[-91.735101000011,41.931036999558],[-91.7433590004174,41.9310360004113],[-91.7434150003019,41.9383080003141],[-91.7404650000595,41.9383139996915],[-91.7405060001516,41.9408879996816],[-91.7352159999183,41.9408850004426],[-91.7352430002641,41.9421389998151],[-91.7317989997239,41.9421389998151],[-91.7312539997721,41.9429809999733],[-91.7258200000928,41.9414810000483],[-91.7257939997931,41.9456479997556],[-91.7305810002129,41.9456059996173],[-91.7305699997056,41.9487699998358],[-91.7307289998433,41.9494250003636],[-91.7335480003398,41.9492680003181],[-91.7335480003398,41.9486099996519],[-91.7367699996356,41.9472350000954],[-91.7385129999748,41.9467239999128],[-91.7404680001979,41.946644999867]]]}"
Cedar Rapids 41,CR41,1,3336.00000000000,69.00000000000,35,1,1.68057000000,"{""type"":""Polygon"",""coordinates"":[[[-91.760668000028,41.9493670003869],[-91.7600320003764,41.9493529997413],[-91.7593630001022,41.9504760002674],[-91.7640509995538,41.951780000147],[-91.7662369996377,41.9527889999126],[-91.7709260000347,41.9558530000161],[-91.7718670002617,41.9570470002191],[-91.7503920000906,41.9567770003584],[-91.7504259998598,41.9595739998404],[-91.7551659999108,41.9596610002551],[-91.7551449998417,41.960269999561],[-91.7597299999394,41.9604089996757],[-91.7597910000545,41.9641100003764],[-91.7403940003827,41.9638970004464],[-91.7405709995518,41.9469309995661],[-91.7404680001979,41.946644999867],[-91.743873999885,41.9465079998445],[-91.7449310000654,41.94666499989],[-91.7460139996462,41.9470380000039],[-91.746031999577,41.9461800000072],[-91.7429480003498,41.9445339996445],[-91.7423600002137,41.9440259996003],[-91.7414070003326,41.9437830000855],[-91.7405549997133,41.9438939998084],[-91.7405240000824,41.9419910001847],[-91.7469889996425,41.9419910001847],[-91.7470230003111,41.9422119995843],[-91.7472439997107,41.9422599999992],[-91.7471109998726,41.9425449996522],[-91.7477349998702,41.9422969999068],[-91.7478760000772,41.9424679996986],[-91.755976000392,41.9390120004036],[-91.7559720002075,41.9393709998719],[-91.755400999956,41.9406529996364],[-91.7555010000709,41.9419399996315],[-91.75722599958,41.9419520001848],[-91.7572360000412,41.9383090003602],[-91.7575930003165,41.9381589997382],[-91.764142000153,41.9383450002218],[-91.7639579997617,41.9423159998836],[-91.7605130000748,41.9423050002757],[-91.760668000028,41.9493670003869]]]}"
Williamsburg,WILLIAMSBURG,1,3068.00000000000,76.00000000000,38,1,3.74124900000,"{""type"":""Polygon"",""coordinates"":[[[-92.0150379996039,41.6877140004009],[-92.0148119999737,41.6945980003975],[-92.0121040000994,41.6946809997285],[-92.0120549996384,41.6943909998449],[-92.0116180001704,41.6943459995684],[-92.011381000033,41.6939490001464],[-92.0107509997587,41.6939490001464],[-92.0107070004276,41.6947100001665],[-92.0077899999084,41.6946399996364],[-92.0078099999314,41.6929960002653],[-92.0076159999783,41.6929609995507],[-91.9973430001792,41.6930219996657],[-91.9977999996701,41.6866160001285],[-91.9998099997316,41.6865160000136],[-92.0023119999987,41.6860160003383],[-92.003429000248,41.6862830000606],[-92.0055130001247,41.6859449997621],[-92.0057450000316,41.6810220002653],[-92.0053170000793,41.6810220002653],[-92.0052339998491,41.6739369999927],[-91.9989190000117,41.6739000000851],[-91.9989250002884,41.6734720001328],[-91.9952269997261,41.6734479999254],[-91.9953720001176,41.6717059996324],[-91.9960760002071,41.6692109996881],[-91.9989699996656,41.666291999976],[-91.9932510003333,41.6662699998608],[-91.9932510003333,41.6670950001343],[-91.9829399996811,41.6670669997424],[-91.9830799998419,41.6590519997501],[-91.9870929996421,41.65920000028],[-91.9890679998881,41.6603249999989],[-91.9913590003175,41.6606559999746],[-91.9913590003175,41.6578229997318],[-91.9935679996633,41.6578160003083],[-91.9935950000091,41.6572579997571],[-91.998061000015,41.6573300003794],[-91.9978569996007,41.6540700002305],[-91.9981489995765,41.6501009997615],[-92.0073850001175,41.6499649997851],[-92.0125229996366,41.6500100000616],[-92.0126380004432,41.6518500003774],[-92.0200280003917,41.6517989998242],[-92.0200590000227,41.6537770002085],[-92.0206929995821,41.653781000393],[-92.020689000297,41.6553819995798],[-92.0245779997747,41.6554079998795],[-92.0245700003051,41.6592160001185],[-92.0367629996126,41.6592069997034],[-92.0367180002354,41.6707959999356],[-92.031903000323,41.6706549997286],[-92.0218439996008,41.667314000341],[-92.0170719998728,41.6672629997878],[-92.017246999849,41.6700499997079],[-92.0098450002464,41.6700499997079],[-92.0098949998542,41.6734720001328],[-92.0124210003287,41.6734289999486],[-92.0125320000516,41.6770489996118],[-92.0172600004485,41.6771960000955],[-92.0172350001949,41.6875160002634],[-92.0150439998806,41.687584999848],[-92.0150379996039,41.6877140004009]]]}"
Pilot-Troy-York,PILOT,1,1205.00000000000,76.00000000000,38,1,104.80577100000,"{""type"":""Polygon"",""coordinates"":[[[-92.0150379996039,41.6877140004009],[-92.0150439998806,41.687584999848],[-92.0172350001949,41.6875160002634],[-92.0172600004485,41.6771960000955],[-92.0125320000516,41.6770489996118],[-92.0124210003287,41.6734289999486],[-92.0098949998542,41.6734720001328],[-92.0098450002464,41.6700499997079],[-92.017246999849,41.6700499997079],[-92.0170719998728,41.6672629997878],[-92.0218439996008,41.667314000341],[-92.031903000323,41.6706549997286],[-92.0367180002354,41.6707959999356],[-92.0367629996126,41.6592069997034],[-92.0245700003051,41.6592160001185],[-92.0245779997747,41.6554079998795],[-92.020689000297,41.6553819995798],[-92.0206929995821,41.653781000393],[-92.0200590000227,41.6537770002085],[-92.0200280003917,41.6517989998242],[-92.0126380004432,41.6518500003774],[-92.0125229996366,41.6500100000616],[-92.0073850001175,41.6499649997851],[-91.9981489995765,41.6501009997615],[-91.9978569996007,41.6540700002305],[-91.998061000015,41.6573300003794],[-91.9935950000091,41.6572579997571],[-91.9935679996633,41.6578160003083],[-91.9913590003175,41.6578229997318],[-91.9913590003175,41.6606559999746],[-91.9890679998881,41.6603249999989],[-91.9870929996421,41.65920000028],[-91.9830799998419,41.6590519997501],[-91.9829399996811,41.6670669997424],[-91.9932510003333,41.6670950001343],[-91.9932510003333,41.6662699998608],[-91.9989699996656,41.666291999976],[-91.9960760002071,41.6692109996881],[-91.9953720001176,41.6717059996324],[-91.9952269997261,41.6734479999254],[-91.9989250002884,41.6734720001328],[-91.9989190000117,41.6739000000851],[-92.0052339998491,41.6739369999927],[-92.0053170000793,41.6810220002653],[-92.0057450000316,41.6810220002653],[-92.0055130001247,41.6859449997621],[-92.003429000248,41.6862830000606],[-92.0023119999987,41.6860160003383],[-91.9998099997316,41.6865160000136],[-91.9977999996701,41.6866160001285],[-91.9977320001316,41.6876710002167],[-91.9945859998439,41.6874980003326],[-91.9548500002272,41.687481000448],[-91.9505469996442,41.6877470001241],[-91.9501049999457,41.6879779999849],[-91.9498279997622,41.6883540002371],[-91.9497750000161,41.6867879999664],[-91.935693999978,41.6872960000106],[-91.9351140002108,41.687167000357],[-91.9002719996529,41.6870559997348],[-91.852805999697,41.6865790002208],[-91.8341849998377,41.6867019995977],[-91.8335710003013,41.6606600001591],[-91.8334039997946,41.6582569999608],[-91.8333940002328,41.6511680004031],[-91.8332800003716,41.6510520004496],[-91.8331360000262,41.6455999999402],[-91.8329339997042,41.6153909998949],[-91.8329490003959,41.6077120001089],[-91.8332140000259,41.606061000415],[-91.8330780000495,41.6004139999063],[-91.8439840002612,41.600420000183],[-91.8498900001233,41.6007589996283],[-91.8656120002934,41.6005459996983],[-91.9459039995698,41.6007300000896],[-91.9658929995621,41.6006380003436],[-91.9667460002276,41.6009850001578],[-92.0062049996608,41.6010369998578],[-92.0465909995748,41.6009609999504],[-92.0864189998368,41.6004869996755],[-92.1251790003105,41.60061300009],[-92.1828990000886,41.6012990002488],[-92.1828119996739,41.6080759998077],[-92.1826510003432,41.6088719996432],[-92.1826920004353,41.633300000195],[-92.1832920002255,41.6884009997065],[-92.1530220000651,41.6881859996843],[-92.1474149996024,41.6882800004219],[-92.1047299997895,41.687837999824],[-92.0685979999976,41.6878369997779],[-92.0553489996565,41.687564999825],[-92.036410000421,41.6877599998243],[-92.0150379996039,41.6877140004009]]]}"
